B	but it was the kind of thing like everybody
B	yeah but everybody's been positive
A	yeah
B	about it and got
B	yeah but my science
A	ah that's good
B	and and she was the one pushing me to be like she was basically like
A	yeah
B	so originally the jobs were only BTEC roles so I was a bit
A	yeah
B	but
B	he was the one hiring for them so I got in touch with him to say that this is the
A	yeah
B	he was like but you know I'm a great admirer of the work that you do
A	oh that's cool
B	erm
A	cos that's all you can do is just make connections and meet these people isn't it?
B	yeah exactly cos he already knows me from working on the science
A	mm
B	but do you know what? actually I'm more than a marketer like
A	yeah
B	it's the stuff that I've
B	yeah
A	we were designed to be into like develop our skillset and make er have a really broad skillset
A	yeah agreed
B	there you go so you know the interview was a rough one
A	was it? what did you have to do?
A	er
B	I had to do I had to write a paper
A	do you want a drink by the way?
B	what have you got?
A	erm I've got some cans in the back I've got like Coke but I think it's a bit flat I've got tea coffee
B	I can deal with flat Coke flat Coke
A	flat Coke?
B	yeah erm I had to do a proposal
A	yeah
B	one how I would support customers effectively throughout the lifecycle of the qualifications
A	mm
B	it was it was GCSE and A level geography
A	okay
B	so it's stuff that I kind of knew
A	yeah
B	so I came out with
A	mm
B	she checked it twice until it was you know she thought yep it's pretty good now
A	yep
B	which is a compliment from her so
A	yeah and it's always good I think when you're applying for a job within a company people always try and help you
B	mm
A	and they're really
B	like
A	yeah
B	I'd gone out at the weekend
A	mm
B	with
A	yeah
B	we'd got absolutely plastered cos it was a bottomless brunch
A	oh no
B	ended up falling over really badly
A	oh shit
B	getting concussion
A	shit oh my god
B	and like we didn't know this at the time
A	yeah
B	cos everybody just thought I was drunk and I was like no no this is more than just
A	yeah yeah
B	you know a prosecco or whatever that I might have to go to my uncle and auntie's they thought I'd completely lost it
A	oh no
B	cos they they just thought I was drunk
A	yeah
B	erm and er ever since that I had a massive headache
A	shit
B	and I couldn't see properly
A	yeah
B	like I was seeing things a bit I thought oh you know the next day it's like ah I'm probably just hungover but okay
A	mm yeah
B	and
A	go to the hospital
B	we can go to hospital if you want and I was like oh no it should be fine cos you know I'm a bit of a drama queen when it comes to overanalysing things so it might just
B	it's just a headache you know it's just a hangover
A	yeah yeah
B	because you know everybody says they get worse as you get older kind of thing
B	erm you know so I'm just like maybe that's what it is
A	mm
B	and erm but it kept getting worse and worse and paracetamol wasn't taking it away at all
A	mm
B	and I'd been taking it for a couple of
A	really? not in
B	in
A	that's shit
B	or in
A	yeah
B	so I went to the
A	mm
B	erm but it was like I kept seeing like
A	yeah you can yeah
B	like wavy lines and dots and stuff but it was like everything's kind of fuzzy and my eye movements just felt a lot slower
A	oh
B	so it was just a bit like I'm not entirely comfortable with this
A	and even when you like you were like that even moving your eyes hurt yeah
B	it hurt like honestly like I got it to like here and it would just hurt
A	mm
B	cos then what I'd done is I'd hit my neck
B	and then I'd they said that even though it was like a small bruise they could tell from where it was on my neck that I'd fallen really badly
A	yeah
B	erm which I had done I'd fallen down like steps I'd fallen to the side of
B	it was just gross
A	oh
B	erm luckily
A	yeah yeah yeah
B	it
A	yeah but lots of rugby players get concussion from like playing
B	like
A	but they carry on and
B	exactly and I think that's what that's kind of what it was but none of us could remember if I'd hit my head or not erm
A	mm
B	or at least part of my face or something so by the time that it got they said right if paracetamol and ibuprofen together don't work go to the doctor so I did and they're like yeah it's concussion you know it's it's you know it's still early days but if it's still there like
A	mm
B	you know I just I just kept getting the
A	no not at all
B	but until that point nobody knew that it was concussion or anything so I'd just been completely dazed for like half the time
A	mm
A	yeah
B	a lot of the things that concussion related are also chronic fatigue syndrome related
A	oh okay
B	like the sensitivity to lights the not being able to form words and I was like but this is different
A	yeah
B	but I can't like tell erm so when it got round to applying for the
A	mm
B	I was like
A	you weren't really with it yeah
B	I'm concussed I can't erm so I didn't end up applying for them anyway
A	that's a shame
[ANNOTATION]	Bs concussion was found out immediatly	Contradiction
B	but they ended up being stopped anyway cos of the recruitment freeze so
A	ah there's still there's still a recruitment freeze?
B	no they just started it again
A	ah
B	erm
A	oh sorry
[ANNOTATION]	There has been a recruitment freeze before	Neutral
B	no that's fine erm
A	yeah what? like?
B	erm so then this
B	yeah and then this job came up in geography which is maternity cover
[ANNOTATION]	A had a concussion	Neutral
A	I'll leave that the chicken in for a little bit longer
B	yeah and they'd basically reopened the job cos I don't think they got enough candidates or they didn't like the look of the candidates that they had
A	oh that's cool
B	so I talked to the highway manager who is kind of I've got my product manager and then I've got her manager
A	yeah
B	so they obviously see the work that I've done and things like that and they they know who I am they've worked with me
A	yeah
B	I've talked to them quite often we've been to like negotiations and stuff like that together so it's like oh okay so I kind of talked to her to say you know basically is this a bit of a joke me applying?
A	yeah
B	and she went
A	you don't wanna apply for a job if you're if you genuinely think you can't get it
B	yeah exactly erm so you know she was like they're
A	mm
B	this was on the Friday the deadline for the job was on the Monday so
A	mm
[ANNOTATION]	B was certain they would get the job they applied for	Contradiction
B	like going through I was like I actually think you know I can
A	yeah
B	erm
A	yeah
B	it was like oh god erm so then by the time that I got it in it was like midnight on Monday obviously
[ANNOTATION]	The deadline for applying for the job was on the Friday	Contradiction
A	obvs
A	well you know at least at least you made the deadline
B	yeah but the only thing is was that
A	ah
B	I was like that's not
A	I hate it when that happens
[ANNOTATION]	B didn't hand in their application for the geography job on time	Contradiction
B	that's like that is not helpful
A	yeah I hate it when that happens
B	erm and er but basically I got a call to interview within less than twenty-four hours
A	that's that's sexy
A	mm yeah
B	so
A	looking out for your
B	erm
B	of my brain
B	well
A	ah
A	no that's good though
B	they laughed but it's true nobody else is gonna have editorial marketing and service management experience unless they're me
A	I mean that's true I think you should like I don't think there's anything wrong with saying that I think you should be like yeah boom I'm awesome I have all these skills
B	yeah
A	hire me
B	so we'll just see what they say like to be honest the people were so
A	mm
B	but she was lovely I was like jeez is she really liking my interview or is she just that enthusiastic and everybody went yeah she's just that enthusiastic
A	ah
B	I was like that's good but it's
A	I know that puts you off when you're in an interview with someone who's a bit like comes across as like grumpy isn't it? cos you can never read them
B	mm mm so mm
A	mm
B	before that was
A	oh no
B	in order to survive
A	a job is far more important than a
B	yeah
A	is literally turn up at Gatwick and see what happens
B	oh yeah but it was just that kind of thing where I was like if this were normal I'd've been a bit more organised and actually figured out how to get to Gatwick
A	mm
B	or how it was gonna work or you know stuff like that I was just a bit like it's not that I'm not looking forward to the holiday
B	I've just got a lot to get through first which I'm sure you did too
A	mm
B	erm so yeah I was just a bit like oh say
A	well you sound very manic
B	well yeah but
A	it'll just be
B	there's no pressure it's
A	there's no pressure to do anything we can just wander round eat if we get cold we can go
B	we're in a business suite by the way
A	mm
B	when I was looking at it
A	I know
A	and because also like it's unlike it's not like Berlin where there's so much history and stuff to see like
B	mm
A	with this we don't have to rush around
B	it kind of looks like the same stuff they keep saying
A	mm
B	er one screen shot
A	palaces castles and some statues
A	mm
B	oh and some nice parks and the river
A	I know
B	kind of just making my life I'm just like
A	I'm kind of excited about
B	like
A	yep
B	but when I put in that reservation number it only showed me the pick up time for the way back
A	well
A	I'll check my email it should be we should have one there
B	we do I checked the email cos I was gonna this was after I rung you and I
A	mm
B	just after I rang you and erm I was kind of just checking it's the kind of seat where okay we've only
A	yeah
B	it's only one piece of hand luggage it was just really basic stuff like that
A	oh that's okay
B	and I checked the reservation number it was like it was only showing the way back but in the email it does say we're gonna pick you up from this
A	yeah
B	when you go to
A	we'll be fine we're big and ugly enough to look after ourselves
B	beautiful enough
B	it's the kind of thing we do
A	yeah
B	apparently it's the cheapest stag do destination
A	I did
B	apparently that's where Eurotrip was filmed as well I'm like oh great
A	well we're cool enough well hey we're
B	mm
B	and it's got all the communist era stuff that we kind of like as well
A	yeah
B	mm
A	and even if it's a bit rubbish
B	it will not be rubbish
A	yeah even if
B	it won't be rubbish
A	yeah even if it is a bit like people
B	hey it's the only capital that borders three countries
A	mm
B	and we get a
A	I know tell me about it
B	and it's but this time we can go oh you wouldn't get this on EasyJet
B	oh my gosh we're flying British Airways we're gonna get a drink
A	we're not flying British Airways are we? are we?
B	oh I thought we were
A	oh love it no no we're flying EasyJet both ways
B	oh bollocks
A	you wouldn't get this on Ryanair
A	no we're flying with EasyJet both ways I've got boarding passes printed them today
B	mm
B	I just wanted my vodka and Coke at ten in the morning
A	with Naples we're flying
B	there was one of them that
A	I dunno I do love though that erm people are like oh yeah we're going to
A	all inclusive pretty much and they're like what?
B	mm
B	but how do you afford it on your salary?
A	mm
B	and I'm like not being funny but I have a brilliant friend who finds
A	yeah
B	and like
A	like
B	why not?
A	mm
B	erm
A	mm
B	but I couldn't actually
B	mm
A	yeah no Secret Escapes is genuinely like one of my favourite favourite sites now
B	mm
A	that's the thing though it is like I trust Secret Escapes
B	yeah especially like with Berlin like
A	mm
B	the first time we did it we
A	it works so well
B	and
A	mm
B	and they were kind of advertising cheap Christmas market type deals he said they did have one but the cheapest one was Prague for about a hundred and thirty and I was like yeah we were oh a hundred and seventy I was like yeah but we went to Berlin for a hundred and thirty
B	obviously like I was like yeah yeah well
A	we went to
B	hello but erm
A	I do love a good Christmas market are you going anywhere before Christmas apart from with me?
B	we were thinking of going to
A	mm
B	but the problem is is that I'm not sure about
A	yeah
A	oh yeah of course like deposits I hate deposits
B	and then I'm just a bit I'm just a bit worried
A	mm
B	then it's
A	Christmas
B	and it's just that kind of thing I can't be saying to work that I'm knackered and exhausted
A	if you keep going away
B	if it's
A	yeah
A	mm
B	that I've just gotta be like do you know what?
A	time for a little chill
B	done now
A	and
B	exactly so
A	yeah
B	that's great but I just can't like
A	mm
B	I physically was just like I just physically cannot
A	yeah
B	do another like holiday because you know not one like
A	yeah
B	mm so yeah
A	oh for Christmas?
B	if that
A	mm
B	I dunno to be honest I'm hope I need to know where I'm living what I'm doing
A	mm
B	or where I'm gonna be by that point so yeah so basically I kind of said to
A	yeah
B	cos there was no turnaround basically erm because I was on holiday on the day that I'd applied for the job and I wasn't gonna
A	mm
B	I wasn't gonna say it
A	no
B	and erm
B	they don't
A	you don't have to tell them
B	no erm like if it went to second interview I'd tell them
A	mm
B	but and she was like er and she was like well you know why are you? you know and I was like well it's always in our
A	mm
B	and publishing but then I enjoyed marketing so much
A	yeah
B	I went into that and I'm now at the crossroads where I either really dedicate
A	and give it a go
A	mm
B	the opportunities they did have for people like
A	mm
B	and she was like yeah yeah but I don't want you to think that there aren't opportunities
B	take it on and it was like yeah okay but now it's like double the work
A	mm
B	erm and erm
A	you can say what I want to hear but
B	you've gotta do what's best for you and er and that's what that's what's gonna help you with your promotion next year and I was like yeah well we'll see but
A	empty promises isn't it?
B	mm but
A	yeah
B	not at the moment
A	that's good
A	ah cool
B	cos he wasn't liking them on the train
A	mm
B	he's not started yet but he's just gonna be a a product management associate and in the traditional sense of the word
A	yeah
A	cool
B	and erm she was like tell
A	mm
B	of training
A	wow
B	erm but yeah hopefully that might force her to leave work at a reasonable hour
A	mm
B	rather than doing two hours of overtime every day
A	why was she doing that?
B	just so much to do
A	god
B	yeah
A	I love my job
B	how about you? so your new job
A	my new job er
B	when does that happen? it hasn't started
A	start on the sixteenth
B	mm
A	yeah starts on the sixteenth of November it's all happened so quickly we've had a massive
B	mm
B	mm
A	erm
B	that's really good
A	I know really quick really good only for UK and
B	mm
A	which is international
B	mm
A	erm
B	mm
A	which is fine but then
B	mm
A	he needed a project coordinator to work with him
B	mm
A	erm and so basically I kid you not two weeks ago we had a meeting and we were like all the credit coordinators will will er carry on as usual but they're
B	mm
A	and then we have the UK schools team
B	mm mm
A	they both kind of work independently of each other despite that we're all under the family of education
B	mm mm
A	erm they have their own editors project coordinators whatever you wanna call them and then we do our job we don't do any hands on editing but we organise the development editor the copy editor
B	mm
A	we organise all of that we do some hands on content when it comes to the review side but we don't have to do any physical like lots of hands on content and stuff
B	yeah
A	all fun now they're merging them they've created two departments they've created the project coordinator department and then the content department so the content department are basically gonna be the original UK team but they
B	right
A	so now what they're gonna do is they're gonna have a project coordinator work with a content specialist
B	mm mm
A	and the DE
B	mm
A	because we don't really have time to check proofs as much as we should and so they're gonna do more things like that but and they were all there was all spaces for us there were no redundancies made it was really good
A	but
B	mm
A	Australia South Africa India and he basically works together on e-distribution and content to make it global
B	mm
A	erm so what I he and he needed a project coordinator and he basically they what they said is one of us is gonna have to go and work for him anyway so this is the job who wants to apply for it? and they opened it up and everybody else was really scared to do it
B	mm
A	they were just like well we don't know what it is cos
B	changing yeah
A	but there's other
B	mm
A	erm and like no one really knows what they're gonna do and he's just like I want you to be really heavily involved in the content at the moment because we're still redoing this restructure I'm not entirely sure what your job's gonna be and everybody was kind of a bit put off by it they were a bit scared and that and he was like well we want you to do project management we want you to work with the programme manager we want you to like maybe go to South Africa we want you to work with e-distribution we want you to
B	and
A	yeah
A	and like they we want you to do scheduling and I was just like it just seemed like it aligned to what I was
B	mm
A	good at originally like cos I had my project management qualification and everything
B	mm
A	and after the meeting everyone's like oh I don't know if I should apply and then within five minutes I'd applied
A	and he saw my CV and apparently he was really excited by it he was like and I had a meeting with him he's like why why do you do what you do? I was like what do you mean? he's like well your skillset is so much more advanced than what you're doing so why are you why are you a project coordinator? I was like well because the job I kind of applied for wasn't the job I thought I was gonna be doing
A	and he was like so you fell into by accident? I was like yes
B	yep
A	he was like
A	and so pretty much no one else actually applied for it because they actually realised that I was gonna get it anyway
B	ah
A	erm like all the managers wanted me to do it all of the like
B	yeah yeah
A	she wanted me she was like I'd put you forward for it anyway like everybody wanted me to do it and so literally last week he was like yeah
B	mm
A	mm
B	sounds very grand
A	it's quite exciting
B	mm
A	mm
B	mm
A	which is something I've never done before I've just created the products I've never actually looked at where they go afterwards and how what I do as a project coordinator impacts upon what happens after
B	mm mm
A	and it's just like what the fuck?
A	mm
B	erm
A	so I officially start on the sixteenth but I've kind of been working with him
B	mm
A	this last week
A	like her last day was today but she was somebody who like talked non stop I had about five maybe not even five conversations with her I know her entire life
A	she's been engaged three times she is pregnant with her boyfriend she's four months pregnant with her boyfriend's baby they've been dating for five months
B	oh
A	they spend every single weekend together
B	oh god
A	and four nights or and two nights during the week
B	oh jeez
A	they're inseparable but she's not a
A	I was like yes okay
B	and they're having a kid?
A	mm
B	mm
A	and been engaged three times
B	mm
A	erm
A	just yabber yabber yabby and
B	so what's she doing? going to a new job? or just
A	she can't she can't go to a new job pregnant can she? they won't give her
B	that's what I mean
A	so she's moving to
B	mm
A	he lives in
B	yeah
A	erm she's moving to
A	and she said er and she said yeah well we looked at the finances and it seemed like it would be it would be I'd get just as much money without work as I would would working I was like that doesn't make any sense you've got you've they've bought a house they've now got a mortgage
B	wow
A	and I was like how does that work? how can you quit a job and go and buy a house?
A	I was so confused I was just like you know when you're just listening to someone and you're like I don't understand
B	how?
A	like you don't even make logical sense
A	but she's officially gone she left today
B	let's hope it works out for them
A	mm
A	because she sits on her own she's really like and no one really she doesn't work with anybody cos
B	mm
B	mm
A	and he was like well we could just make up some
A	we can't just randomly sign the card ten times so I had to go round my team and ask them to sign it they're like who's this for? I'm like
A	just sign the fucking card look there's a space er fill it
B	oh
A	but it was good cos the day I got in I got in at half seven
B	oh god
A	I know
B	I wasn't even in I was
A	you don't look like a tramp
A	and people have been talking about that all day I haven't seen it though
A	Monty the penguin oh was amazing
B	still quite sweet I spent the first bit being like I don't get it
A	mm
A	I think you're always like that with the John Lewis advert though
B	mm
A	like that advert with the little boy
B	mm
A	and the
A	when he gets a girlfriend
B	oh my god
A	but
B	I was like well you know
A	yeah I remember you saying
B	last last year I was like I don't really wanna do anything moon related
A	no
A	I haven't seen it I'm sure I'll get round to it at some point
B	mm
A	I like it
A	mm
B	it was
B	and I was like oh my gosh that'd be so cool if you actually did
A	you're ringing me? after all these years
B	yeah
A	I saw you yesterday
B	exactly you're getting my humour now
B	oh
A	but apparently there's
B	mm
A	hello is it me you're
B	mm
A	mm yeah
B	if you'd like to meet
A	like to meet he's like I every time I come and see you I ask you to go out for a drink and you always tell me to fuck off and
B	there's a there's a picture that's like
A	I quite like it as a song
B	I do
A	I think it's nice
A	he must be like seriously
B	after
A	yeah
B	fuck's sake she's still talking about this four years later
A	yeah seriously love you know like we're er we're over
B	cos I was thinking like if I was to see
A	mm
B	you know cool you know do you know what I mean? whereas
A	yeah
B	for other people it's different
A	mm
B	isn't it
B	isn't it? mm mm
A	I don't I don't wanna be with him though
B	no
A	I don't
A	it's fine perfectly fine
B	it's okay?
A	yeah
B	so there wasn't any kind of questioning of that?
A	no no not at all
B	both very clear?
A	I was like firstly I don't think you should like you've just come out of a relationship
B	mm oh how's that been going by the way?
A	and ah not very well I don't think I think she's got some issues well I would have some issues
B	well I would have some issues if I'd moved half way across the world and then he dumped me
A	yeah she's not a happy bunny but she doesn't like I don't think she knows that he's seeing me but erm
B	well that's definitely not gonna go down well
A	yeah I know like he's like I'm really sorry but do you mind if you don't put anything on my Facebook wall? I was like yeah that's fine
B	mm
A	and then we went to the party and like nothing happened
B	mm
A	he just met everybody and it was really it was really fun it was nice everybody like
B	mm
A	and he has been really making it like he's been trying
B	mm
A	like he's seeing a counsellor
B	mm
A	erm and cos he had depression he
B	mm
A	like he's really admitting all his faults and stuff and I was like
B	mm
A	that's fine that's great you know I don't hold it against you I've got no problems with you like there's no
B	mm mm
A	I just don't feel that way about him anymore
B	mm
A	I don't look I just don't
B	not right now
A	no and I
B	mm
A	last night I went to the fireworks with
B	having fun
A	yeah I like having someone there having like a boyfriend there would've ruined that moment
B	mm
A	because we were all there together and we were all single and we were just happy and chilling and having fun having a laugh
B	mm
A	but the moment you bring a boyfriend or a girlfriend into that situation the dynamic changes
B	mm
A	oh my god they were amazing
B	I saw I saw a really big fireworks display in
B	erm and that ah at least
A	I love fireworks so much but it
B	mm
A	really really good actually
B	mm
A	but no it was a nice evening
B	cos I was sad I didn't get to see any fireworks
A	mm
B	mm
A	yeah I think bonfire night's one probably one of my favourite nights of the year
B	mm
A	and then went home and had hot chocolate and then I came back here
B	right nice
A	but oh my god oh
B	oh what's going on with
A	oh nothing
B	erm
A	nothing's going on there but erm
B	mm
A	and
B	mm
A	erm and we all get on really well as a four so like
B	mm
A	erm
B	yep yep
A	that her ex boyfriend is having a baby and getting married
A	and they broke up a year ago so it's like a year later
B	okay yeah yeah
A	he's having a baby and getting married erm and so last week she was on like a bit of a train wreck like I'm so alone
B	yeah
A	my life is over
B	yep
A	I'm gonna die with like cats erm
B	oh god
B	oh
A	like everywhere he went she followed him
B	oh god
A	she
A	and
B	not cool
A	and then she was like kiss me he's like no no I don't think I should he she was like please kiss me he was like
B	oh gosh
A	yeah exactly and then she was like oh no you can come home with me come home with me
B	oh fuck man
A	and he was like hell no
A	yeah exactly that's what we said I was like I was like I love you he's like really? I was like yes because
B	that's it yeah yeah
A	yeah
B	yeah
A	erm
B	yeah so it's not like you know
A	mm and she's like but you got with
B	yeah
A	erm and me and
B	yeah and it's just like oh
A	mm yeah exactly erm so
B	mm
A	erm and she was really like embarrassed about it
B	oh
A	and I was like well no offence it's your own fault
A	like I told you not to do this
B	mm
A	and you basically just turned round and told me to piss off and I'm like and then she was like yeah but I think I really like
B	no let's not do
A	you've known him for like a week you've had like five
B	mm
A	you got drunk at a party he was the new guy on the scene so you went after him like
B	yeah
A	yeah I was like you don't like him? she goes yes I do
B	ah
A	because you kissed him once when you were drunk and no offence but you asked him to go home with you and he said no and she was like oh yeah
B	oh here we go spiral
A	I was like it's not that he doesn't find you attractive he just doesn't want that like he got he's erm he's being he's going through through a divorce he's thirty-one years old like he's going through a divorce he doesn't want your he doesn't want to be in a relationship with anybody let alone you
B	no
A	I was like it's not cos he doesn't think you're pretty he doesn't think you're not because he doesn't think you're cool
B	just
A	just so don't go there and she was like oh
B	yeah
A	I was like I am tired of listening to you whine
B	mm
A	and like I told them that she got with somebody else just because it just came up and
A	no and she was like
B	ah
A	and it just went from bad to worse and then she like sent
B	mm
A	so much drama I was like I don't need this
B	ah
A	like
B	yeah just yeah not
A	so much drama from one party
A	like
B	is she feeling a bit better now?
A	she no not really she's gone back to
B	yeah
A	but she gets really bad FOMO you know like fear of missing out
B	yeah yeah FOMO yeah
A	and she gets it really badly so I was round
B	mm
A	I didn't see her Tuesday I didn't see her Wednesday but I was
B	mm
A	and she was like oh where are you? I was like at
A	the fireworks and she was like oh
B	mm yeah
A	it's kind of like once when we were in
B	yeah
A	we kind of got over that and she we'd just got to a point where all three of us were like fine again and she was comfortable with us
B	yeah
A	like there was a time when I wouldn't even tell her I was with
B	yeah
A	erm and now I think she's gone straight back to it like at the moment it's like I'm with
B	yeah
A	it's like she's like oh you're not with me like oh
B	oh yeah and it's just like
A	yeah
B	she is but like
A	yeah
B	you know build a life for yourself you were happy you came to
A	mm
B	you built a life for yourself it's it's what you do I'm not
B	you know I'm better than I was in terms of happiness
A	mm
B	you know in
A	yeah
B	much better than you know that
A	yeah
B	on the edge erm
A	yeah
B	but you know there are options I don't know which options are gonna stay open
A	mm
B	I don't know which options are gonna stay closed but you know it's like
A	yeah if you're not happy you've just gotta change something
B	you've just gotta do something for yourself
A	even if it's one thing you've just gotta change it
B	exactly
A	job house
A	mm
B	that's gonna change things completely it's a different
A	do you think?
B	yeah cos er he's not with his parents anymore
A	mm
B	so that's gonna change the dynamic
A	do you think they'll go out and be more like laddy and stuff?
B	I reckon so but that will be a good thing
A	okay
B	in the way that
A	mm
B	with a three hour round commute
A	mm
B	he's got no time for a life at the moment Monday to Friday
A	yeah
B	so it's like what have you been up to? well yeah work and
A	yeah
B	just the gym and then just chilling and it's like
A	mm
B	do you know what I mean? whereas and he's got a new job he's got a permanent job now
A	oh
B	with
A	that's good
B	so it's like all like it's kind of like it's not changing for me
A	mm
B	but it'll change how we are cos it's the kind of thing where it's like it's a house it's not
A	mm
B	you know it's not like you know his parents'
A	mm
B	things have to be quiet or you
A	yeah
B	like you know that kind of
A	no
B	more than me cos he's in a different industry and that's just the way that it goes but I was like I seriously need to get a job
A	what are you on at the moment? twenty?
B	like twenty-four
A	mm
B	I'm not even that but
A	that's so bad isn't it?
B	so
A	especially in
B	well that's what I mean cos I was like I'm not being funny but if I'm having to pay six hundred and fifty
A	that's half a salary isn't it?
B	a month that's pretty much yeah
A	yeah
B	when you when you take out like
A	that's poor
B	other
A	cos
B	she got about thirty and a half
A	yeah
B	when she went into product management so when they asked me about salary I said something in the region of that
A	mm
B	with scope to review it
A	yeah
B	it's kind of like
A	and I don't know if they'd give you that cos you're an internal and I don't think they'd bump up your salary
B	well they
A	oh really?
B	yeah
A	was she on twenty-three?
B	no she was on a little bit more but not masses more
A	mm oh okay that's pretty good then
B	but I but I basically
A	mm
B	what? are you talking about yourself?
A	mm
B	I was like why did you sell yourself short? like you I was like I don't know what wage to go for
A	yeah
B	I can't say thirty-five cos that's er twelve grand
A	yeah
B	yes the job might you know do that but they kind of like I was kind of
A	mm thirty grand's good
B	of around that
A	I'd be happy with thirty grand
B	is you know where it should start
A	yeah
B	with scope to review it bearing in mind the tasks
A	mm
B	that I will be executing you know
A	yeah
B	so you know I think I think that was fine but it was I'm really glad that I got you know I know that you definitely have been saying you know change come on now change
A	mm
B	and then
A	yeah but you like you can you
B	but it was a good thing but it was more the kind of thing where
A	you had to kind of wait it out a little bit cos obviously you er you couldn't just change job after being ill
A	yeah
B	feel like there were ways to do that whereas
A	mm
B	actually it all ended up happening at once something may come of it something may not but
A	yeah you never know it's worth trying
B	er something is well I think the
A	yeah
B	so my role is changing
A	mm
[ANNOTATION]	Speaker's B role is not getting altered	Contradiction
B	that's you know that's already that's already done
A	yep new house
B	my house is definitely gonna change
A	and I think the privacy might
B	yeah
A	the privacy'd be nice especially like if
B	yeah
A	just that privacy
B	just having
A	yeah
B	something
A	but also
B	it's not like
[ANNOTATION]	Speaker B is getting a new house because he/she getting married	Neutral
A	cos there's someone always there just like wandering around outside and you're just like oh
B	exactly so
A	mm
B	you know
A	yeah
B	so it'll be quite interesting to see but it's not like I can't invite people round and be like
A	mm no
B	everybody round like you know
A	yeah
B	or if you came to stay it'd be like dude right flat sorted done
[ANNOTATION]	Speaker B can't invite people around	Contradiction
A	yeah
B	I mean they've kind of said the kitchen facilities aren't brilliant enough for you to make full meals so you can use the kitchen but
A	yeah
B	I was kind of like
[ANNOTATION]	The kitchen facilities aren't suitable for preparation of full meals	Contradiction
B	I was kind of like do you know what?
A	decide yeah
B	decide cos it was just I'm I'm not kidding my brain was about to explode
A	yeah
B	I've been kind of not arguing with
A	did you have an argument or?
[ANNOTATION]	Speker B had a very relaxed brain	Contradiction
B	yeah but it was a kind of not one that we'd had before but because you know things have been getting better in terms of communication cos he's not brilliant
A	men aren't
B	at saying stuff
A	just they aren't
B	so you know he's getting better but he's like
A	no but the thing is men don't like it's not enough it's not enough
B	yeah
A	it's it's just men in general
B	it's just everyone in general and
A	yeah
B	I'm just saying that especially at moments when I'm tired and stressed
A	yeah
B	and I just need that a bit more cos it's like I'm like if you say I look nice or you know
A	mm
B	it
A	mm
B	erm and that had meant that you know by coming to his I was doing the double the commute in the morning and things like that
A	yeah
B	and er he he appreciated it but it was another thing I was like you know when I cook for you like you know when you're tired or you're preparing for your interview
A	yeah
B	you know that's that's I'm more of an actions person and I was like that's great but I need some
A	yeah
B	but but it was kind of like
A	and I was just like well no offence but you're you're
B	you didn't communicate
A	you didn't communicate with me like if you'd told
B	mm
A	like the reason I pulled back and I never really let him in was
B	and then you got
A	yeah but the reason like I kind of pulled back and never really liked him was because I didn't know that he liked me
B	mm
A	like he never he was like yeah but I did like you like I bought you some lip gloss I was like what the fuck?
A	like
B	a verbal affirmation it's
A	because like and I think er what's confusing for girls is that for most girls the act of sex itself
B	mm
A	is a representation of love
B	mm
